ERP,SalesID,Date,Key_Accounts,CustomerName,Country,ItemNumber,LifeCycle,Pillar,SubPillar,InvoiceAmount,InvoiceQuantity,Sales price
Bush,S200842819,2025-08-18,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200853886,2025-09-02,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200858506,2025-09-03,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200862543,2025-09-08,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200862567,2025-09-08,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200867442,2025-09-15,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200871039,2025-09-18,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200872242,2025-09-22,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,129.4,1,129.4
Bush,S200874073,2025-09-22,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200875832,2025-09-23,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200879002,2025-09-28,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200893905,2025-10-15,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200897656,2025-10-22,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200907187,2025-11-03,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200909090,2025-11-04,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200917720,2025-11-16,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200925035,2025-11-25,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200925037,2025-11-25,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200928393,2025-11-26,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200930870,2025-12-01,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200931884,2025-12-02,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200941450,2025-12-10,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200941698,2025-12-10,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200943582,2025-12-14,Amazon,"Amazon Corporate, LLC",USA,SAB132AW-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200636860,2025-01-09,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200636971,2025-01-10,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,582.95,5,116.59
Bush,S200642708,2025-01-12,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200642749,2025-01-13,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200644747,2025-01-14,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.45,1,129.45
Bush,S200646402,2025-01-16,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200650420,2025-01-20,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200650550,2025-01-20,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200625426,2025-01-23,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,4547.01,39,116.59
Bush,S200651226,2025-01-23,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,4197.24,36,116.59
Bush,S200661855,2025-02-03,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200665130,2025-02-06,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1049.31,9,116.59
Bush,S200665273,2025-02-07,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,3031.34,26,116.59
Bush,S200665135,2025-02-10,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200665276,2025-02-12,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1748.85,15,116.59
Bush,S200677040,2025-02-17,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200675485,2025-02-19,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200678059,2025-02-19,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200678463,2025-02-20,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200678464,2025-02-20,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1399.08,12,116.59
Bush,S200684065,2025-02-24,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200684272,2025-02-24,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200692041,2025-03-05,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200678461,2025-03-06,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200683552,2025-03-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200688765,2025-03-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200691844,2025-03-07,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1748.85,15,116.59
Bush,S200691847,2025-03-07,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,816.13,7,116.59
Bush,S200691850,2025-03-07,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1282.49,11,116.59
Bush,S200696401,2025-03-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200697691,2025-03-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200697739,2025-03-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200701683,2025-03-17,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200702165,2025-03-17,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200702307,2025-03-17,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200693941,2025-03-20,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,349.77,3,116.59
Bush,S200703335,2025-03-27,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200717831,2025-04-08,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200721315,2025-04-08,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200724795,2025-04-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200728443,2025-04-14,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200725264,2025-04-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200727361,2025-04-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200732898,2025-04-21,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200733315,2025-04-21,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200733725,2025-04-21,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200733704,2025-04-22,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200735026,2025-04-22,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.4,1,129.4
Bush,S200735232,2025-04-23,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200736209,2025-04-24,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200737841,2025-04-25,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200738072,2025-04-28,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200739682,2025-04-28,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200741232,2025-04-30,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200743893,2025-04-30,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200746548,2025-05-05,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200747652,2025-05-05,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200747854,2025-05-05,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200748594,2025-05-06,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200749671,2025-05-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200754194,2025-05-12,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200755377,2025-05-13,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200754974,2025-05-16,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,702.12,6,117.02
Bush,S200755029,2025-05-16,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,351.06,3,117.02
Bush,S200755055,2025-05-16,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,702.12,6,117.02
Bush,S200757324,2025-05-16,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200759193,2025-05-19,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200769763,2025-05-27,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200770706,2025-05-28,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200768599,2025-05-29,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200769297,2025-05-29,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200769080,2025-05-30,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,468.08,4,117.02
Bush,S200769085,2025-05-30,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1053.18,9,117.02
Bush,S200772706,2025-05-30,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200772836,2025-05-30,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200778269,2025-06-04,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200780215,2025-06-06,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200780451,2025-06-08,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200782465,2025-06-13,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,2564.98,22,116.59
Bush,S200785734,2025-06-13,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200782344,2025-06-16,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,699.54,6,116.59
Bush,S200782467,2025-06-18,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1165.9,10,116.59
Bush,S200793545,2025-06-23,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200794266,2025-06-23,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200794506,2025-06-25,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200794504,2025-06-26,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,816.13,7,116.59
Bush,S200794511,2025-06-26,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200797075,2025-06-29,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200797077,2025-06-29,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200798576,2025-07-01,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200799931,2025-07-02,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200800268,2025-07-02,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200805227,2025-07-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200806158,2025-07-08,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200806693,2025-07-08,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200807595,2025-07-09,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200807824,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200807931,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200807939,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200807952,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200808213,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200808351,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200808795,2025-07-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200806230,2025-07-11,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1748.85,15,116.59
Bush,S200806335,2025-07-11,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1632.26,14,116.59
Bush,S200810393,2025-07-14,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200810604,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200811306,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200811384,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200811640,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200811735,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200812032,2025-07-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200811656,2025-07-16,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200813801,2025-07-16,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200806250,2025-07-23,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,2914.75,25,116.59
Bush,S200818855,2025-07-25,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,117.02,1,117.02
Bush,S200818763,2025-07-29,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,936.16,8,117.02
Bush,S200818756,2025-07-31,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,351.06,3,117.02
Bush,S200830450,2025-08-04,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200831142,2025-08-08,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,702.12,6,117.02
Bush,S200836687,2025-08-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200836691,2025-08-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,518,4,129.5
Bush,S200836372,2025-08-12,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200840149,2025-08-14,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200831265,2025-08-15,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1872.32,16,117.02
Bush,S200841309,2025-08-15,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200844037,2025-08-21,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,117.02,1,117.02
Bush,S200848731,2025-08-25,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,129.41,1,129.41
Bush,S200844033,2025-08-26,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,819.14,7,117.02
Bush,S200851437,2025-08-27,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200861853,2025-09-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,518,4,129.5
Bush,S200863018,2025-09-09,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200856568,2025-09-10,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1638.28,14,117.02
Bush,S200856547,2025-09-17,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1170.2,10,117.02
Bush,S200868794,2025-09-23,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200877737,2025-09-29,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200881040,2025-10-01,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200880049,2025-10-03,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,117.02,1,117.02
Bush,S200856535,2025-10-06,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,351.06,3,117.02
Bush,S200886474,2025-10-07,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200891780,2025-10-17,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,234.04,2,117.02
Bush,S200891781,2025-10-22,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,466.36,4,116.59
Bush,S200891799,2025-10-22,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,351.06,3,117.02
Bush,S200902710,2025-11-12,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,936.16,8,117.02
Bush,S200914411,2025-11-13,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1521.26,13,117.02
Bush,S200918038,2025-11-16,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200920445,2025-11-18,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200920598,2025-11-18,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200933993,2025-12-03,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200934076,2025-12-03,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200934091,2025-12-03,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200935596,2025-12-04,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200937616,2025-12-05,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200926474,2025-12-09,Amazon,Amazon In-Network - Collect,USA,SAB132CG-03,Active,Bush Home,Home Bookcase,1049.31,9,116.59
Bush,S200939913,2025-12-09,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200940535,2025-12-09,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200941452,2025-12-10,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200942422,2025-12-11,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,233.18,2,116.59
Bush,S200944378,2025-12-14,Amazon,"Amazon Corporate, LLC",USA,SAB132CG-03,Active,Bush Home,Home Bookcase,116.59,1,116.59
Bush,S200629590,2025-01-02,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,129.5,1,129.5
Bush,S200630837,2025-01-02,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200632045,2025-01-02,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,259,2,129.5
Bush,S200633207,2025-01-03,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,129.5,1,129.5
Bush,S200633593,2025-01-05,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,129.5,1,129.5
Bush,S200634436,2025-01-06,Amazon,"Amazon Corporate, LLC",USA,SAB132DG-03,Active,Bush Home,Home Bookcase,129.5,1,129.5
